time_s,altitude_m,speed_m_s,source_mach_number,source_range_km,source_flight_path_angle_deg,source_angle_of_attack_deg,source_dynamic_pressure_kPa,source_lift_load_g,source_lift_coefficient,source_drag_coefficient,source_csv_row,mach_number,freestream_temperature_K,freestream_pressure_Pa,freestream_density_kg_m3,freestream_sound_speed_m_s,freestream_dynamic_pressure_Pa,edge_pressure_Pa,edge_temperature_K,edge_density_kg_m3,edge_total_enthalpy_J_kg,edge_specific_heat_cp_J_kg_K,edge_prandtl_number,shock_conservation_error,edge_conservation_error,wall_heat_balance_error,nose_radius_knudsen_number,wall_temperature_K_fully_catalytic,wall_temperature_K_noncatalytic,heat_flux_W_m2_fully_catalytic,heat_flux_W_m2_noncatalytic,sample_status
35.986328537130703,22281.996698917501,1716.8594900724499,5.7891177094695498,67.440875050434599,12.9559305030612,1.9346935104601199e-16,90.889025849537205,4.0227667649524902e-17,1.65876811348216e-17,0.12968025430485799,27,5.7869306643326111,218.8541657471599,3874.2537271423771,0.061669799714151617,296.67877319737164,90889.151512344135,170543.81574103239,1543.7622782960493,0.38485426247830901,1390040.4914081376,1213.2739547976032,0.70843897485183871,9.0884744878432929e-10,2.6799868935387083e-15,3.9079315222139865e-09,0.0011788287280230145,1499.8398205938979,1499.019846565765,229536.92824935212,229035.38128149268,completed
38.664204794007901,23277.130356897898,1703.59266428307,5.7314599328954001,71.894888545222003,12.1432604156356,1.57723793521683e-32,76.3809851248878,2.76523057664241e-33,1.3568079157093001e-33,0.130684748869074,28,5.7292863002914238,219.84220541413788,3321.6671004603913,0.052636175813229186,297.34814687065222,76381.090728935669,143334.77463467853,1526.1743957846254,0.3271809460743883,1368342.0043121979,1211.430653438033,0.70838382208004746,9.4598505466844073e-10,3.5732612909072821e-15,4.7462119816112784e-09,0.0013832002887009802,1480.5154875807557,1479.7195927251551,217933.93744678338,217465.68788243373,completed
41.407316470798499,24223.2498153296,1691.54426977608,5.6788090537133504,76.437071000420801,11.301638090805699,2.4556866829228999e-33,64.822563861576398,3.6649307940921301e-34,2.1189067645924899e-34,0.13160201493589099,29,5.676648369427455,220.78129450736026,2871.5279193826573,0.045309582849220757,297.98292226204751,64822.653484997027,121656.05403000464,1510.3213783658807,0.28061108688771041,1348830.7211691064,1209.7436261820355,0.70833257606938826,9.8210324171505344e-10,5.5237328746975726e-15,5.6815704458050036e-09,0.0016091208916387558,1462.9158658871834,1462.1409502671322,207754.50312782355,207314.65736316293,completed
44.211433888121697,25114.649187757499,1680.58550984218,5.6307505616132101,81.061946554742505,10.4325363000836,3.2616523552573198e-34,55.593193317546202,4.1862506629440202e-35,2.8221226340554301e-35,0.13243927396576199,30,5.6286023689413769,221.6658153739499,2504.900124949274,0.039366879212421442,298.57954065393739,55593.270180475294,104344.43538692118,1495.9983011784609,0.24298449001514311,1331240.5078108348,1208.1983348994454,0.70828509273485585,1.017090903377488e-09,5.24692515637349e-15,6.6813552396825865e-09,0.0018544599310624885,1446.8699194792241,1446.1136905047458,198788.3810445423,198373.10745432955,completed
47.072233300166403,25945.851217199899,1670.61387792456,5.5869592097530401,85.763719490357801,9.5375216513395404,2.09813496607256e-24,48.211571204630999,2.3412112403208599e-25,1.8199589349745301e-25,0.133202192300752,31,5.5848230246460631,222.49038081354121,2206.4884332734237,0.034548541010655173,299.13461367568311,48211.637861758856,90497.714471934756,1483.0411915316854,0.21258110701505964,1315358.8863401702,1206.7829968813307,0.70824122346947282,1.0507589450217252e-09,4.071211940445352e-15,7.6983416476826182e-09,0.0021156614341688055,1432.2475384980482,1431.5083084579667,190873.38875407461,190479.62960951828,completed
49.985303561594101,26711.655659681401,1661.5481951029799,5.5471813051609402,90.536302903085996,8.6182559683824405,1.8600402579497501e-24,42.304208107578297,1.82536409558879e-25,1.61710495360719e-25,0.13389518969525399,32,5.545056590297806,223.2498807641511,1963.994284650164,0.030647021993761722,299.64494826079743,42304.266597209127,79415.752262882146,1471.3190574047637,0.18803555770452571,1301016.3180301944,1205.4881664291947,0.70820082887659486,1.0829286341313668e-09,3.758172321876893e-15,8.6754575458553762e-09,0.0023876482136555555,1418.9510705497776,1418.2275996114938,183883.48497209881,183508.749998468,completed
52.946152929205297,27407.184722142501,1653.3242737670701,5.5112193960732698,95.373346836672496,7.6764964097563704,1.67925957233424e-13,37.581314694743398,1.4669807196207301e-14,1.4629339234735801e-14,0.13452170608807701,33,5.5091055433299578,223.93952598190168,1767.5753625737002,0.027497073902558143,300.10756932562316,37581.366654520505,70555.284891762218,1460.7271154952241,0.16826763169195486,1288077.237346713,1204.306318258471,0.70816378412469072,1.1134080343765935e-09,7.5918483379194543e-15,9.5542270631584379e-09,0.0026638388235809877,1406.9079940848924,1406.1993698711785,177719.80790543658,177362.026316334,completed
55.950215987881599,28027.9251909167,1645.8911627326299,5.4789191523598504,100.268265116766,6.7140939825237202,1.2779701646694499e-30,33.818319493982003,1.00648215199261e-31,1.1153889269716101e-31,0.13508443016730401,34,5.4768154730427758,224.55488839447318,1609.3985654611024,0.024967806626773194,300.51974013618093,33818.366251056374,63495.288658626618,1451.18107128668,0.15242632076352203,1276432.575727086,1203.2314509678076,0.70812997925927801,1.141989185881931e-09,1.0442412305673578e-15,1.0285815588747445e-08,0.0029363030688238337,1396.0646206300078,1395.3701678581169,172303.90924864938,171961.32432032528,completed
58.992860690125497,28569.7670237649,1639.20791428959,5.4501581871325904,105.21426044378801,5.7329902230349203,2.4096253855005201e-25,30.841722505876898,1.73353045496419e-26,2.1065177552723901e-26,0.135585494116505,35,5.4480639092903536,225.09193794514269,1483.275356452481,0.02295626011312351,300.87898041987319,30841.765147520586,57910.4707956356,1442.6123027663684,0.13984517618792264,1265993.5354938505,1202.2587200960004,0.70809931664015857,1.1684491616050826e-09,4.965607803204313e-15,1.0841724784249984e-08,0.0031960694391297427,1386.3807070250175,1385.6999221684764,167572.62396224524,167243.71891552248,completed
62.0693954983414,29029.038272564401,1633.2408062615,5.4248365464441504,110.20434752145199,4.7352118998597703,2.8251790275263501e-16,28.518302819951799,1.8820757108687701e-17,2.47335062761739e-17,0.136026639300032,36,5.4227508185476765,225.54707583750667,1384.3685771560108,0.021382270926407917,301.18308233438529,28518.34224924435,53551.045366845232,1434.9638045870356,0.13000707831495392,1256686.3968909485,1201.384104299957,0.70807170686842258,1.1925755012867109e-09,3.7054693076951314e-15,1.1220820784813987e-08,0.0034335803254362893,1377.8248595094183,1377.1573663673935,163474.1587000037,163157.60580650781,completed
65.175076618846802,29402.536276325201,1627.9609535447701,5.4028686031749702,115.231374045845,3.7228636957401799,2.44501392688738e-16,26.7469361413971,1.5295495517700499e-17,2.1431954757876402e-17,0.13640935748502001,37,5.4007905034519421,225.91716416164175,1308.9606786846739,0.020184438317698242,301.4301244427553,26746.973121605162,50227.39975718339,1428.1867631889027,0.12251680353032125,1248448.1696378172,1200.6041047940935,0.7080470640393649,1.1802401993637675e-09,7.0868496378298039e-15,1.144855627456765e-08,0.0036392702154729871,1370.3706195824989,1369.7161422228032,159965.08511811143,159659.7121107626,completed
68.305115316458,29687.555097777498,1623.3422443240599,5.3841760988309302,120.288039654592,2.6981188917750298,7.8772043184466004e-16,25.4524604822494,4.6942869655995902e-17,6.9121338042774003e-17,0.13673501206486699,38,5.3821046495536979,226.19955191336851,1254.2746107653711,0.019317022559663156,301.61848385067594,25452.495672720885,47798.599157275698,1422.2376435252811,0.11708006266687551,1241222.9211129136,1199.9154756424443,0.70802530078988779,1.1569526652153364e-09,4.6895412518870395e-15,1.1568327810775935e-08,0.0038042213451717458,1363.993126753187,1363.3514766982976,157007.99708603276,156712.76649550456,completed
71.454685298373093,29881.9092364219,1619.3595441770999,5.3686821082917797,125.366912708424,1.6632081580156399,2.3259003317612801e-32,24.581169889061901,1.3398061699854901e-33,2.0427334407876698e-33,0.137004943203377,39,5.3666162943370068,226.39209747408529,1218.3401068678832,0.018747638641612042,301.74684668361522,24581.20387489034,46163.941915767544,1417.0756859274645,0.11348795599356272,1234958.6410977081,1199.3149817682358,0.70800632339175551,1.1371567656769541e-09,6.975726577803338e-15,1.1625124523884817e-08,0.0039208342827852906,1358.6662658550042,1358.0373406620001,154569.64727318689,154283.64542270737,completed
74.618930155965302,29983.9536347762,1615.9871027576901,5.3563056794478898,130.460445110911,0.62040661794815599,7.1428378283246501e-17,24.0976274014801,4.0364275016213904e-18,6.27762176087235e-18,0.13722056122121901,40,5.3542444704883678,226.49318759851377,1199.8997101493433,0.018455639588511749,301.81421705055124,24097.660718764313,45256.987107830428,1412.6607057996314,0.11160604095299287,1229604.5003467668,1198.7991787576038,0.70799002692485891,1.1209546837470849e-09,3.5977277475610659e-15,1.1648648834550473e-08,0.0039834412444574984,1354.3601991215996,1353.7439897950539,152619.41207232638,152341.84531819657,completed
77.792970853013301,29992.6000787009,1613.1971111364001,5.3469569475181604,135.56098504737901,-0.42798062948652099,9.0702249750800998e-17,23.9825780241346,5.10381958217773e-18,7.97575346727471e-18,0.13738343171265399,41,5.3448993232412034,226.50175303627944,1198.3505032370747,0.018431114238807018,301.81992467505268,23982.611182352262,45041.644636855053,1408.9511113232022,0.11136744243572733,1225108.3908586272,1198.3642095076814,0.70797629051100952,1.1083915463991966e-09,7.2218625918039455e-15,1.1640122179156034e-08,0.0039887903900806179,1351.0392021252508,1350.435807001925,151127.97011622172,150858.1665221242,completed
80.971913248821394,29907.330058616801,1610.9584076066701,5.3405326927342402,140.66078762738499,-1.4796341656738301,2.7580469086461799e-16,24.231817600441499,1.5686517306199399e-17,2.4261230011905599e-17,0.13749535293808199,42,5.338477670457471,226.41728087416496,1213.7191558478364,0.018674454817268597,301.76363132912047,24231.851103256959,45510.05548470853,1405.902124014533,0.11276964557199851,1221414.722525904,1198.0056197317979,0.70796497275734815,1.0994224842042369e-09,1.5249899275644712e-15,1.1568641501615423e-08,0.0039363408064995008,1348.6597821196331,1348.0694247969027,150066.1265849109,149803.54150733064,completed
84.150855644629303,29728.2041898106,1609.2352039741099,5.3369118959703803,145.75202380406901,-2.5322369159956,1.1158783988241001e-15,24.855931955216999,6.5114028002067603e-17,9.8178588534617795e-17,0.13755843325236899,43,5.3348585601666674,226.23982371124205,1246.6695609014782,0.019196479878975901,301.64533620247198,24855.966320930405,46682.105261172677,1403.4640224348623,0.1158748275102094,1218462.2532823088,1197.7181740460255,0.70795590688768184,1.0940086109697084e-09,7.8345113803019903e-15,1.1380179633790981e-08,0.0038283293365542381,1347.1689150468148,1346.591964446096,149403.66761900857,149147.89218833906,completed
87.324896341677402,29455.868378156501,1607.9857394307801,5.3359509641738603,150.826787052485,-3.5834915218702901,1.9456394628786899e-25,25.880875648847901,1.18220426586332e-26,1.7119293179727999e-26,0.137575174285818,44,5.3338984975133226,225.97000586041224,1298.5440224043473,0.020019128926388016,301.46538037430355,25880.911431644221,48606.510990158851,1401.5802794617662,0.1208137712757956,1216181.7924831593,1197.4956591727139,0.70794889517973836,1.0919494906658195e-09,2.8716592177204503e-15,1.1014522573311838e-08,0.0036695986757301529,1346.502277862214,1345.9392687568375,149108.16158253071,148858.93329224389,completed
90.489141199269596,29091.5569235152,1607.1610292596899,5.3374791612757697,155.877097509121,-4.6311379898046496,3.7318282603279897e-17,27.3494162571298,2.3959814305046002e-18,3.2832780265085899e-18,0.13754855054530701,45,5.3354268765572259,225.60902676970423,1371.4407429691514,0.021176777389168646,301.22445053482539,27349.454070324438,51363.530978452131,1400.1858113119511,0.12779362734316702,1214494.0394350535,1197.3307012140208,0.70794370359798753,1.0930638400919085e-09,9.5854996440400609e-16,1.0426750935280274e-08,0.0034672064730315679,1346.5826640783212,1346.0343154699779,149143.77181359645,148900.98586157063,completed
93.638711181184703,28637.092576073599,1606.70344943392,5.3412933706342303,160.89490445890601,-5.67297133142951,2.9885790581079501e-17,29.323502518211299,2.0568415576601299e-18,2.6287983231068901e-18,0.13748210066126701,46,5.3392407432838285,225.15866167526423,1468.3322903041569,0.022718255888294243,300.9235819634045,29323.543060769982,55069.407062978229,1399.2049920955826,0.13710998618736253,1213307.1367331981,1197.2145566799511,0.70794005539119953,1.097057814077925e-09,7.6759012324203697e-16,9.6037941083609647e-09,0.0032298623252098881,1347.3182694724892,1346.7854991663783,149469.93342959331,149233.65393299662,completed
96.768749878795902,28094.883902607398,1606.54511058496,5.34715201413354,165.87208615982399,-6.7068590009992999,2.6151668853085701e-28,31.887657986207,1.9565846262614e-29,2.2995787512737701e-29,0.137380033327103,47,5.3450987149802325,224.62125983062629,1593.2316776250261,0.024709694157755015,300.56416097282522,31887.702073956978,59882.729879248749,1398.5493736502465,0.14916394539224906,1212513.8661179207,1197.1368696056998,0.70793762346151823,1.1035623436187693e-09,1.4017684631640746e-14,8.5716524332407151e-09,0.0029672593865653495,1348.6007846060136,1348.0847182402226,150039.86956284774,149810.3395280129,completed
99.874430999301296,27467.921155213298,1606.60606163528,5.3547682309596203,170.800445856371,-7.7307580995658096,2.70588122667715e-16,35.153529937942103,2.23083511149674e-17,2.3783228240345001e-17,0.13724734613629799,48,5.3527141589160889,223.9997414797962,1751.4145608816234,0.027238346163993229,300.14792756290456,35153.578541073963,66012.970480500531,1398.1151693768059,0.16448505831398111,1211988.5601243831,1197.0854002118772,0.70793602173108816,1.1121597673389751e-09,6.7237206653576997e-15,7.3913459638721655e-09,0.0026893766396589623,1350.3033323191087,1349.8053046349844,150798.97985914949,150576.62825658693,completed
102.95096580751699,26759.768807071101,1606.7921666253301,5.3638017997858896,175.67170674921601,-8.7427314997341501,4.1195011237224701e-17,39.265743150774597,3.7916354514489897e-18,3.6189703700061701e-18,0.137089966311397,49,5.361747114223367,223.29759173556823,1949.7087877323536,0.030417604300732547,299.67697699932813,39265.797439435686,73731.459033367384,1397.780301526227,0.18376131789525574,1211583.4914987418,1197.0456983665317,0.7079347947229836,1.1223316679865427e-09,2.6903874425706961e-15,6.1457597041349489e-09,0.0024058239352050485,1352.2780633630111,1351.7996099849872,151683.0517534735,151468.4959945197,completed
105.993610509761,25974.556684703199,1606.99264182501,5.3738497188433803,180.477503605701,-9.7409632454691604,5.46742426842751e-17,44.409178463249603,5.6882273627248103e-18,4.80038954908285e-18,0.13691491481488399,50,5.3717948714310655,222.51885325073545,2196.8635136667044,0.034393435495105859,299.15376150558433,44409.239863203962,83385.035729152747,1397.4010116002166,0.20787742080657756,1211124.7482070175,1197.0007166359362,0.70793340525865467,1.133535030091397e-09,2.4991631720689889e-15,4.9218448023641553e-09,0.0021252913402480043,1354.3533839651388,1353.8962217504088,152616.34016480268,152410.38178991884,completed
108.99767356843699,25116.970929077099,1607.07718850067,5.3844351930886996,185.20936988082201,-10.7237733521132,-5.3484510933414301e-33,50.817719378069697,0,0,0.143428,51,5.3823809589064986,221.66811887686526,2504.0110059402427,0.039352496922043609,298.58109278596453,50817.789638447357,95412.455706668115,1396.8079737225764,0.2379625979886815,1210407.5346321114,1196.9303474775854,0.70793121986419283,1.1450978290431416e-09,3.8471446515678815e-16,3.7941295188034249e-09,0.0018551440017134709,1356.3307348916098,1355.8967290294795,153509.57112386153,153313.18220250262,completed
111.95852293604899,24192.241718023801,1606.89269019574,5.3949949408427598,189.85872484121001,-11.6896310109276,8.3865436969844602e-18,58.784376817279004,1.15357742710546e-18,7.35456692521112e-19,0.13654652980561799,52,5.3929424485724171,220.75052123699686,2885.2350945488065,0.045532213582703665,297.96214321202439,58784.458092326618,110363.38089955026,1395.8019056671981,0.27544927486528731,1209190.9133077946,1196.8108710384267,0.70792749157208101,1.1562989721685758e-09,1.0397741679116135e-14,2.815313651910818e-09,0.0016011797125739602,1357.9809005936736,1357.5720168616795,154257.99889179005,154072.29641222625,completed
114.871593197476,23206.131936789501,1606.25951821273,5.4048649001313001,194.416856488848,-12.6371671857344,3.9865621599700499e-24,68.672354361817895,6.4023518819350698e-25,3.4940561222863398e-25,0.13637457866487901,53,5.4028156610352447,219.77172332992868,3358.2546320743845,0.0532330199520991,297.3004483193771,68672.449307943243,128919.14087177464,1394.1487977327984,0.32214307494033456,1207192.1636968511,1196.6143084082521,0.70792134015609909,1.1663129152328995e-09,1.1957913860485385e-14,2.0110301146195842e-09,0.0013675473554612763,1359.0399192868308,1358.6581598409587,154739.75323784997,154565.95856007031,completed
117.732392609521,22164.9251432243,1604.96757106105,5.4132647712334299,198.87490374014899,-13.5651860387947,6.3177288432499596e-16,80.926137413823398,1.19509423995523e-16,5.5345920466159501e-17,0.13622823891049499,54,5.4112207064363833,218.73790849068959,3945.2237957673678,0.062832868176476084,296.59990936093573,80926.249301981981,151913.54920281805,1391.5750121558199,0.38030367928951592,1204081.1084693451,1196.3076820693993,0.70791173025784404,1.1741816442770737e-09,1.7403111618856328e-15,1.3832359625795672e-09,0.001156804559062623,1359.2048121522935,1358.8521334902464,154814.86545503035,154654.24609318367,completed
120.536510026844,21075.411188227201,1602.7722563662501,5.4192821328432199,203.22384115234601,-14.4726747752444,1.6009273973932699e-33,96.080903616800597,3.5942885497421599e-34,1.4020003888104001e-34,0.13612340644231599,55,5.4172455981669581,217.65576803968895,4673.6364547371868,0.074803865796705102,295.86479463079587,96081.036457878159,180350.5921184732,1387.7626533281252,0.45273402818629332,1199474.9529411118,1195.8521915192098,0.70789744850170278,1.178846123138863e-09,4.0763198137171189e-15,9.166603055223407e-10,0.00097008198223917067,1358.1294978063904,1357.8077101779288,154325.52877046022,154179.32062309136,completed
123.279621703635,19944.8707214551,1599.39090836898,5.4203872089535601,207.45446745818199,-15.3588120862323,5.4709399883853699e-24,114.70455966977499,1.46628923558694e-24,4.7908352660005297e-25,0.136104154174681,56,5.4183603287926854,216.65000000000001,5577.2646011588586,0.089681291056321374,295.17987201219506,114704.67058949334,215297.35959893028,1382.4436620722875,0.54254048895466256,1193052.5586242643,1195.2140907349074,0.70787745129701596,1.1775099664712639e-09,1.5612431621443526e-15,5.8654119341121163e-10,0.00080790615682469467,1355.5057591770217,1355.2161577863883,153136.42858929705,153005.60122268248,completed
125.957497960512,18781.049852398999,1594.52775424015,5.4039058232603301,211.55742649904499,-16.222969410186401,2.5675800994233701e-29,136.8215488159,8.2160138110684294e-30,2.2504995574406402e-30,0.136391287382433,57,5.4018851060897326,216.65000000000001,6693.2978193331064,0.10762688034157986,295.17987201219506,136821.68112282504,256817.06138901407,1376.0063325453229,0.65019626052041246,1185286.299258657,1194.437769806296,0.70785316121406761,1.1566003204042526e-09,5.5001547106263279e-15,3.6938571268429174e-10,0.00067319676057169941,1351.5957126540743,1351.3373824888115,151377.13027733873,151261.43275367818,completed
128.56600970638399,17592.1107758857,1587.8614501913401,5.3813135045169398,215.52330193492,-17.064696170848102,-2.6536247055955099e-33,163.48355100879701,0,0,0.143428,58,5.379301235437012,216.65000000000001,8064.8940281296091,0.12968187102415704,295.17987201219506,163483.70909797447,306873.55066210934,1367.2046290547992,0.78192860680855847,1174678.9122394617,1193.3690844864293,0.70781980620006024,1.1273281110708471e-09,7.1354845006621104e-15,2.2520002357617222e-10,0.00055870621409289203,1345.252324850029,1345.0261186746127,148555.26586724544,148455.37191282309,completed
131.10113480520701,16386.599332089299,1579.0304676849701,5.3513850208863696,219.34263394112099,-17.8837242935939,4.9263640840558403e-16,195.32043908287801,2.2570801867911299e-16,4.33083432356392e-17,0.13730628729445801,59,5.3493839431563073,216.65000000000001,9743.5335556583104,0.15667405640759161,295.17987201219506,195320.62795843685,366652.94262792851,1355.5849084429296,0.9422578078911189,1160695.5286762966,1191.945383686422,0.70777557136396618,1.0874131858599917e-09,1.8053621652825619e-15,1.3240357227460703e-10,0.00046245095619340028,1336.0033774474086,1335.8095241529988,144511.78654081459,144427.93049756266,completed
133.55896427782901,15173.3883418652,1567.65905408759,5.3128469346133702,223.00600494494199,-18.679959119039498,2.7587078497096602e-35,232.88610383412001,1.5103107170812599e-35,2.4304965136749099e-36,0.13797768498747701,60,5.310860267677139,216.65000000000001,11786.643772545924,0.18952685704085726,295.17987201219506,232886.32903581159,437200.82705025212,1340.6900927792533,1.1360409578429769,1142804.3746689875,1190.0988366676195,0.70771863266668378,1.0340498133561207e-09,6.7232952646013392e-15,7.5353619885389059e-11,0.00038228918227019499,1323.3745871917615,1323.2125578801158,139124.68958540013,139056.56635484344,completed
135.93570832935001,13961.5971623682,1553.37423286887,5.2644352162454604,226.50418011091801,-19.453460471397101,3.0926050763470098e-34,276.56733960250398,2.0161628830359498e-34,2.7321025504356399e-35,0.13882109780764401,61,5.2624666522136501,216.65000000000001,14256.027070102196,0.2292340429240137,295.17987201219506,276567.60704410874,519252.14527825674,1322.0876940798621,1.368231390606943,1120512.6734080641,1187.758271662861,0.70764733930833268,9.6367553266224882e-10,2.7012620556037362e-15,4.1175733572539962e-11,0.00031607027591624558,1306.917460633211,1306.7858750003611,132332.24700045379,132278.96010713201,completed
